Value,area,type,country,percent,id,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
86523,1.99313128,artificial,IRAN,2.755734711,1,0.002310188,0.294163875,0.083936813,1.448487563,1.448487563,1.448487563,1.448487563,1.448487563,1.517023125,0.0800865,,0.636071625,1.918225688,1.921305938,1.800406125,1.8296685,1.704148313,1.899744188,1.92515625,1.858160813,1.846609875,1.861241063,1.867401563,1.875102188,1.888963313,1.901284313,1.902824438,1.89435375,1.667185313,1.91899575,1.887423188
71715,1.989359736,artificial,SYRIAN ARAB REPUBLIC,-0.519408559,1,1.307566125,0.93331575,0.26798175,0.26798175,0.26798175,1.516253063,1.516253063,1.516253063,1.505472188,1.184356125,,0.06468525,0.036963,1.535504625,1.462348688,0.731559375,0.117819563,0.1170495,,0.036963,1.533194438,1.535504625,0.144001688,0.039273188,0.904823438,0.035422875,0.010780875,1.645623563,1.51240275,0.857849625,0.5113215
276626,1.905454516,artificial,IRAN,0.164769225,1,,,,,,,,,2.289395813,2.290935938,2.21778,2.204688938,1.948258125,2.299406625,2.284005375,2.043745875,2.297096438,2.253972938,2.287855688,2.300176688,2.1500145,2.275534688,2.280155063,2.296326375,2.269374188,2.279385,2.267834063,2.209309313,2.261673563,2.27630475,2.287855688
81512,634.3320923,dam,SYRIAN ARAB REPUBLIC,0.031014073,2,745.987266,728.1510784,674.0040704,748.1510784,748.5510784,771.7404662,771.7404662,771.7404662,771.6865618,772.9979783,748.8149355,771.0142973,769.0452474,762.9717645,760.3627928,758.3783417,752.2394034,748.4568564,767.6760763,735.0431378,740.8347778,758.6424731,751.4778116,734.1113621,674.155836,716.3929941,765.1918547,763.3822078,724.2399309,770.4036377,764.5388417
87496,1.867343426,artificial,IRAN,0.014117649,1,,0.113199188,0.159402938,0.15709275,0.160173,0.160173,0.060834938,0.060834938,0.149392125,0.157862813,0.039273188,0.047743875,0.002310188,0.136301063,0.10780875,0.013091063,0.006930563,0.0431235,0.020791688,0.033112688,0.05236425,0.157862813,0.160173,0.159402938,0.100878188,0.030032438,0.239489438,0.233328938,0.05236425,0.227168438,0.27414225
163385,1.853330493,artificial,AZERBAIJAN,-0.980131542,1,,2.5566075,1.326817688,1.63561275,1.63561275,1.63561275,1.63561275,1.63561275,2.47960125,1.967509688,1.52472375,1.8912735,2.337139688,2.33790975,2.427237,1.923616125,2.530425375,2.514254063,2.481911438,2.595110625,2.541976313,2.640544313,2.6428545,2.502703125,1.661794875,1.4723595,2.562768,1.721089688,0.763131938,1.196677125,0.586787625
81699,1.838430285,artificial,SYRIAN ARAB REPUBLIC,-0.315880462,1,2.234721375,2.238571688,2.238571688,2.238571688,2.238571688,2.238571688,2.238571688,2.238571688,2.237031563,2.22702075,2.111511375,2.230101,2.081478938,2.09765025,1.35839025,2.0391255,2.227790813,2.231641125,2.184667313,2.145394125,1.557066375,1.920535875,1.393813125,2.146164188,2.108431125,2.075318438,2.09148975,2.104580813,2.083019063,2.148474375,2.129992875
65536,1.832578063,artificial,IRAN,-0.021010363,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003850313,0.039273188,0.007700625,0.026182125,0.008470688
18173,0.021009764,mountain_lake,TURKEY,4.768011679,4,,,,,,,,,,,,,,,,,,,,,0.001540125,0.002310188,0.002310188,0.0061605,0.00308025,0.003850313,0.00924075,0.0061605,0.010010813,,0.011550938
59596,1.754383564,artificial,IRAQ,0.040720587,1,,,,,,,,,,,,,,,,,,,,,,,,0.000770063,0.000770063,0.001540125,,,0.002310188,0.004620375,0.0061605
63353,1.701554894,artificial,IRAQ,-3.635958257,1,2.034505125,1.877412375,2.190827813,1.631762438,1.631762438,1.631762438,1.631762438,1.631762438,,,,,,,,,,2.179276875,,1.714929188,0.041583375,0.019251563,,0.554445,0.679965188,,,,,,
93914,633.0505371,mountain_lake,TURKEY,0.168063022,2,794.0743675,792.1996344,792.1996344,792.1996344,792.1996344,792.1996344,792.1996344,792.1996344,790.1996344,793.497042,790.6562814,777.9094369,792.6384223,790.6585916,791.2692512,782.6799741,783.5193422,783.8520092,783.2598311,790.4991887,792.4058634,793.8466504,795.6201043,795.8803854,794.4434488,795.3544328,793.0812083,792.9518378,789.1615901,790.9211829,789.7152651
102957,1.69976902,artificial,TURKEY,-2.418382048,1,2.17773675,2.17773675,2.17773675,2.17773675,2.17773675,2.17773675,2.17773675,2.17773675,0.029262375,0.020791688,2.179276875,,2.17773675,,,,,,,,,2.179276875,2.1746565,0.047743875,,0.435855375,,,,0.232558875,0.002310188
155197,1.688449144,artificial,TURKEY,1.374637439,1,0.444326063,0.444326063,0.444326063,0.444326063,0.444326063,0.994150688,0.994150688,0.994150688,0.994150688,1.403053875,1.443867188,1.389962813,1.394583188,1.409984438,1.43847675,1.44463725,1.41383475,1.4970015,1.482370313,1.255201875,1.49392125,1.500851813,1.489300875,1.507012313,1.502391938,1.540125,1.552446,1.553216063,1.54936575,1.576317938,1.613280938
80508,626.0043945,dam,IRAQ,-0.670620725,2,379.4675484,362.5230932,431.7286101,431.7286101,430.7286101,430.7286101,430.7286101,430.7286101,403.6043874,362.7725934,384.0987043,302.0400743,388.4549479,433.7646553,433.8632233,433.7692757,433.4342985,433.773126,432.6434443,164.633202,233.9688594,342.2180852,431.8610608,432.6087915,72.45518063,142.7564964,337.7732844,293.5932587,189.7264586,358.2708081,452.2700273
293600,1.647015929,artificial,ARMENIA,-2.604605308,1,,,,,,,,,1.638693,2.037585375,1.405364063,1.172035125,1.910525063,1.748041875,1.987531313,1.964429438,2.040665625,1.935937125,2.198528438,2.167725938,2.006012813,2.124602438,0.469738125,1.282924125,1.53088425,1.187436375,1.151243438,0.253350563,1.175885438,1.208998125,0.957187688
96427,1.629179955,artificial,TURKEY,-1.571859003,1,1.711078875,1.711078875,1.711078875,1.711078875,1.711078875,1.711078875,1.711078875,1.711078875,0.530573063,1.004931563,0.204066563,0.354998813,1.673345813,1.600189875,0.003850313,0.063915188,1.70953875,0.177884438,0.406593,0.387341438,0.374250375,0.68689575,1.707998625,1.576317938,0.263361375,0.476668688,0.106268625,0.24642,0.428924813,0.84706875,0.023871938
20500,0.006869594,mountain_lake,GEORGIA,-1.456165135,4,,,,,,,,,,,0.007700625,0.011550938,0.010780875,0.00308025,0.010010813,0.011550938,0.013861125,0.013861125,0.013861125,0.000770063,0.013861125,0.013861125,0.007700625,0.007700625,0.008470688,0.00924075,0.005390438,,,,
91534,1.572431803,artificial,IRAN,3.535202172,1,,0.379640813,0.056984625,0.0061605,0.004620375,1.64793375,0.00308025,,,,,,1.4477175,1.855850625,1.82658825,1.674885938,0.082396688,1.84815,,1.137382313,1.495461375,1.075777313,1.804256438,1.496231438,,,1.562456813,,,1.882802813,1.691827313
69900,1.566426754,artificial,IRAQ,1.019025977,1,,,,,,,,,,,1.2321,1.222089188,1.326047625,1.269833063,1.389962813,1.388422688,1.319887125,1.289084625,1.184356125,1.225169438,1.332208125,1.357620188,1.281384,1.405364063,1.408444313,1.507782375,1.51240275,1.520873438,1.51856325,1.535504625,1.613280938
84150,1.509657979,artificial,TURKEY,0.070816488,1,,,,,,,,,,,1.756512563,1.749582,1.745731688,1.744191563,1.758052688,1.751892188,1.762673063,1.760362875,1.7557425,1.74650175,1.744191563,1.75266225,1.745731688,1.761132938,1.7680635,1.764213188,1.772683875,1.765753313,1.76498325,1.7680635,1.775764125
101985,1.492361903,artificial,TURKEY,-0.010253038,1,,,,,,,,,,,1.809646875,1.798095938,1.810416938,1.813497188,1.806566625,1.81426725,1.8173475,1.815807375,1.805796563,1.810416938,1.807336688,1.810416938,1.811957063,1.812727125,1.8050265,1.803486375,1.807336688,1.807336688,1.80194625,1.809646875,1.80810675
154421,1.486480832,artificial,TURKEY,0.567118938,1,,,,,,0.0308025,0.0308025,0.0308025,0.0308025,0.0308025,0.0308025,0.066995438,0.370400063,,0.008470688,0.367319813,0.257200875,0.370400063,0.022331813,0.266441625,0.016171313,0.310335188,0.001540125,0.370400063,0.368859938,0.196365938,,,0.392731875,,0.25566075
102839,1.448371172,artificial,TURKEY,2.340554619,1,,,,,,1.021102875,1.021102875,1.021102875,0.995690813,1.140462563,0.958727813,1.027263375,1.202837625,1.169724938,1.225169438,1.071927,1.1766555,1.021102875,0.80394525,1.199757375,1.503162,1.537814813,1.482370313,1.43231625,1.433086313,1.523953688,1.548595688,1.642543313,1.754202375,1.757282625,1.788085125
76535,1.438408375,artificial,IRAQ,0.042043674,1,,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,0.000770063,,,,,,,,,,,,0.00308025,,,0.036963,0.003850313
162328,1.410280228,artificial,AZERBAIJAN,-1.391687056,1,,2.032965,2.019873938,2.070698063,2.070698063,1.453107938,1.453107938,1.453107938,2.034505125,1.227479625,1.208998125,1.208998125,1.821197813,2.069928,2.070698063,2.066077688,2.070698063,2.070698063,2.069928,2.069928,2.070698063,2.070698063,2.050676438,2.033735063,0.660713625,1.997542125,2.039895563,1.474669688,1.233640125,0.002310188,
100503,1.404359818,artificial,TURKEY,0.012322091,1,1.701838125,1.717239375,1.717239375,1.717239375,1.717239375,1.717239375,1.717239375,1.717239375,1.701068063,1.721089688,1.697987813,1.718009438,1.71569925,1.71569925,1.714159125,1.707998625,1.716469313,1.717239375,1.713389063,1.714929188,1.71569925,1.71569925,1.70337825,1.717239375,1.70337825,1.710308813,1.712619,1.707228563,1.713389063,1.718009438,1.724169938
101582,1.387781262,artificial,TURKEY,-3.574335336,1,,,,,,,,,2.032965,2.032965,1.781154563,0.319575938,2.032965,,0.12321,,,,2.025264375,1.764213188,2.032965,2.032965,0.267211688,1.868941688,0.622980563,1.211308313,0.47127825,,,0.007700625,
102851,571.9604492,dam,TURKEY,0.920686983,2,1047.40975,984.4097501,984.4097501,984.4097501,984.4097501,947.4097501,1047.40975,1047.40975,1047.40975,984.4097501,948.5552869,868.6967254,1047.40975,938.7292894,941.730993,939.1389626,1056.735207,908.0607803,983.2204204,935.4257213,1059.395003,942.2715769,1051.35093,1059.464309,1006.807435,1059.85704,1064.195573,1022.817034,931.7063194,1059.472009,1042.439767
102852,571.9604492,dam,TURKEY,0,2,570.0007701,566.0007701,571.0007701,571.0007701,571.0007701,573.0007701,570.0007701,570.0007701,571.0007701,564.0015401,560.0015401,570.0015401,574.0015401,570.0015401,570.0015401,570.0015401,570.0015401,570.0015401,570.0015401,570.0015401,570.0007701,570.0007701,570.012321,570.012321,570.012321,570.0308025,570.0331127,570.0030803,570.0292624,570.0308025,570.0446636
47348,0.035782721,mountain_lake,IRAN,0.520163912,4,,,,,,,,,,,,,,,,,,,0.013091063,0.008470688,,,,0.011550938,0.012321,,,0.016941375,,,0.010780875
65769,1.382754326,artificial,IRAQ,0.345280957,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.025412063,0.033112688,0.028492313,0.001540125,0.032342625,0.06468525
95096,455.2012634,mountain_lake,TURKEY,-0.035834049,2,571.7098013,571.7098013,571.7098013,571.7098013,571.7098013,571.7098013,571.7098013,571.7098013,571.7098013,574.9432937,575.0742043,574.4489136,574.9440638,575.8478059,575.0672738,574.9779465,574.6167872,574.5921452,572.5976833,573.0027362,573.5155978,573.6819313,576.7466166,573.6110856,573.6157059,573.5818232,574.2830389,575.7555461,577.2677854,576.6809978,568.1474921
87800,1.382163644,artificial,IRAN,1.135877797,1,,0.254120625,0.053904375,0.122439938,0.278762625,0.162483188,0.136301063,0.136301063,0.266441625,0.114739313,0.156322688,0.096257813,0.264131438,0.254120625,0.2156175,0.268751813,0.2649015,0.21253725,0.023871938,0.09548775,,,,,,,0.05852475,,,0.774682875,1.008781875
162587,424.9161377,dam,AZERBAIJAN,0.513737119,2,1122.944722,1123.944722,1124.477605,1124.78717,1123.78717,1123.78717,1123.78717,1123.78717,1123.542749,1122.373794,1105.885216,1100.989159,1123.67058,1124.794871,1124.776389,1124.797951,1124.480685,1124.791791,1123.783009,1123.268607,1124.197302,1123.197761,1117.796543,1117.630209,1112.743393,1114.129505,1117.563984,1113.496514,1109.319695,1088.19534,1020.137217
74517,412.0955811,mountain_lake,IRAQ,-0.450776311,2,317.8101842,361.9209043,307.248777,361.9209043,351.9209043,364.4266877,313.1220437,313.1220437,313.1220437,281.5926047,162.5440224,152.6718212,110.001888,353.1930159,370.2321889,340.096563,361.4126631,325.3136732,288.1820295,247.6359287,251.2883351,252.9986439,250.9441172,352.208106,329.8408706,204.1905426,247.6313083,210.9208888,180.317835,233.692407,368.0875648
90829,311.4432983,dam,IRAQ,-0.413742901,2,302.9887913,305.6971011,305.5946828,302.5946828,302.5946828,302.5946828,302.5946828,302.5946828,291.1706421,300.8572583,306.8691362,306.5295386,307.0408601,307.0431703,307.0485608,307.0192984,306.2068824,305.0887517,301.3855211,297.8771164,304.1816181,288.9166691,282.6460502,301.9391961,254.0320678,262.8023096,257.2555494,264.03903,230.8570369,305.7024915,308.4777968
47840,0.037468154,mountain_lake,IRAN,4.11049074,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017711438,0.019251563
154157,300.5097961,mountain_lake,TURKEY,0.147539536,2,350.4388294,356.4388294,366.4388294,366.4388294,366.4388294,391.4335496,391.4335496,391.4335496,391.4335496,392.2559764,391.9479514,391.8755655,392.1389269,392.1073543,392.0673111,391.8116503,392.1920612,391.9487214,391.8047198,392.0057061,392.0565302,392.1835905,392.0334283,392.2806184,391.9448711,392.0850225,392.3299024,392.2798483,392.1851306,391.9441011,391.5598399
247190,1.355906844,artificial,IRAN,-0.102227694,1,,,,,,,,,,,,,,,,,,,,,,,,0.007700625,0.0061605,0.003850313,0.003850313,,,,
100025,264.2488098,dam,TURKEY,0.057647673,2,278.5385368,268.9566491,268.9566491,268.9566491,268.9566491,267.6230328,268.9566491,268.9566491,268.9566491,256.572504,217.9299977,225.0992796,251.1289322,279.8753653,285.6723958,284.6228006,275.8956823,275.1048281,254.4486716,248.1072069,285.6439035,285.7278403,255.2094934,275.0463034,246.3137314,279.7837279,267.8454489,266.8281964,242.2832243,270.3828049,260.0085229
102673,220.4480133,dam,TURKEY,0.41136347,2,262.5343279,285.8772324,285.8772324,285.8772324,285.8772324,285.8772324,285.8772324,285.8772324,285.8772324,280.2242036,277.9540594,248.7409684,277.4981824,271.4801439,252.0376059,230.9925679,261.6449057,255.9510636,249.4686774,263.2566465,289.2585769,289.3840971,288.3706948,289.4557129,289.4110493,289.1677095,288.8704654,288.3013892,285.9804208,277.8200685,273.3960594
81152,207.1520691,dam,IRAQ,0.441689102,2,174.9635904,167.134365,177.9575934,166.6261238,175.7889498,177.7889498,178.0315194,178.0315194,178.0315194,144.6315986,136.2155856,146.8624697,177.3561746,178.0700226,168.3318122,163.0692051,158.1870088,165.5580471,142.8535243,132.6163134,153.987858,156.0239033,147.2667525,165.4879714,145.6480811,151.5282784,200.3009569,203.1578888,201.854943,228.2919587,229.1059148
93747,206.3597565,dam,TURKEY,0.021373089,2,7.3125135,10.54831613,7.3125135,7.3125135,7.3125135,7.3125135,7.3125135,7.3125135,8.389060875,8.759460938,8.047923188,9.189155813,9.930726,10.61069119,10.5282945,9.913784625,10.7377515,10.49056144,8.102597625,9.15758325,10.01235263,10.10013975,8.682454688,9.536454,7.414931813,9.327767063,9.80443575,8.748680063,8.59081725,11.11739231,13.31669081
157746,1.355514646,artificial,TURKEY,0.544341248,1,,1.589409,1.589409,1.589409,1.589409,1.589409,1.589409,1.589409,1.363010625,1.468509188,1.405364063,1.540125,1.519333313,1.52472375,1.4846805,1.409984438,1.485450563,1.525493813,1.500851813,1.473129563,1.480060125,1.459268438,1.543975313,1.577088,1.548595688,1.584018563,1.647163688,1.647163688,1.637152875,1.668725438,1.688747063
96884,190.6880798,mountain_lake,TURKEY,-5.357776779,2,247.0284971,245.0284971,245.0284971,245.0284971,245.0284971,245.0284971,245.0284971,245.0284971,245.0284971,241.4946803,242.2085282,157.6548956,232.1484317,226.9143169,222.2900916,169.3382839,120.4477858,89.76079519,8.633170688,126.0746325,115.2021201,118.9361531,104.8663412,68.79276338,,123.5318861,54.06069769,16.60485769,0.306484875,32.90708081,58.72419619
77508,166.8661957,dam,IRAQ,-0.2027831,2,155.8437086,153.9609374,193.5844718,193.5790813,193.5790813,193.5790813,193.5790813,193.5790813,193.5036152,144.4221416,85.58936663,155.2353593,185.8330226,193.5729208,193.1370654,193.3842555,177.1798303,96.35253019,23.80494206,42.35574769,183.028455,106.7899573,96.33712894,161.3712173,130.1906166,104.2610721,201.9558212,200.1846774,199.9313269,204.5278299,173.0376641
80802,160.6986084,nature water,SYRIAN ARAB REPUBLIC,0.285862739,2,43.22502175,42.25948988,45.14170731,45.24170731,45.24170731,43.69257619,43.89257619,43.89257619,45.9388485,35.24884088,10.19485744,36.38699325,48.31218113,57.13786744,51.68428481,45.09640013,50.79024225,47.74002469,53.83506938,59.56510444,56.26076625,59.14619044,59.85233775,59.66906288,45.21498975,46.47019163,5.209472813,0.023101875,0.981059625,55.52997694,61.24615088
93114,157.1115265,mountain_lake,TURKEY,-0.919382307,2,199.7133359,198.7133359,198.7133359,198.7133359,198.7133359,198.1732742,198.1732742,198.1732742,197.9091428,199.6240719,197.8444575,192.1613963,193.365774,194.5131671,197.7012259,196.7240166,191.6878078,188.2502488,183.7361424,181.2804131,180.5311423,178.4188609,176.3343017,173.8970539,170.867628,171.6477013,168.0599801,164.2489408,161.0524114,158.7768767,156.7192697
153305,148.4325409,nature water,TURKEY,-0.008799234,2,190.6984938,190.8984938,190.8984938,190.8984938,190.8984938,192.5410371,192.5410371,192.5410371,192.5410371,191.0440356,192.2160707,189.6379014,191.8864839,191.9188266,191.8479808,191.4899018,192.1714071,185.4834143,192.059748,192.2376324,192.1991293,192.306168,192.1629364,192.2969273,191.6454544,191.8780133,190.8376588,191.5376456,190.3317278,191.0378751,189.9397659
48983,129.9109955,nature water,IRAN,-5.210829344,2,153.8115137,153.8746588,153.876969,153.8477066,153.8638779,153.8823594,153.8761989,153.8376958,153.8215245,153.8669582,149.2096202,59.13771975,153.6983145,152.2182544,153.8831295,153.8838996,153.8469366,153.5966663,14.61347606,10.22874019,6.617917125,10.4174055,10.21564913,14.3108415,6.871267688,5.39351775,4.206851438,9.01589175,3.28046625,5.1563385,3.746354063
70404,124.3693085,dam,IRAN,3.063112061,2,2.878493625,2.661336,5.83707375,2.936248313,2.489612063,10.8363195,10.8363195,10.8363195,2.256283125,5.63993775,11.58636038,50.50300894,94.29107288,100.4577334,100.5124078,97.99430344,99.93024056,100.3499246,74.70915356,51.11751881,92.47988588,74.3757165,47.74002469,69.71529825,70.87809263,53.24828175,112.1850152,113.6504441,111.049173,116.3633743,117.3790868
156389,124.0955658,mountain_lake,TURKEY,-0.010678105,2,162.9644766,163.2879028,163.2879028,163.2879028,163.2879028,163.2879028,163.2879028,163.2879028,163.3456575,163.4218937,163.0830662,162.9021015,162.9313639,163.4457656,163.4680974,163.3179353,163.438065,163.3002238,163.0022096,163.2871328,163.4403752,163.4457656,163.1770138,163.2740417,163.0230013,162.8366462,162.8050736,162.8258653,162.7142063,162.822015,162.8558978
153200,113.8886642,nature water,TURKEY,0.017378567,2,146.8206701,146.6206701,146.6206701,146.6206701,146.6206701,147.0842477,147.0842477,147.0842477,147.0842477,136.2872014,147.1304514,146.9987708,146.6976763,147.0596057,146.1909752,146.5790867,146.9271549,146.7269387,145.5464329,146.7192381,146.6306809,146.7769928,146.6722643,146.6283707,145.6842741,146.7962443,146.4012023,146.4358551,146.1855848,145.0019987,144.6346789
